SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,CommonName,ScientificName,ReserveStatus,Reference,Mean_Density,HorizontalSecci,Surge,MeanDepth
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0033,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"opaleye, adult",Girella nigricans,Inside,TRUE,0.0033,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0.005,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0.0033,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"senorita, adult",Oxyjulis californica,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2000,2000-08-15,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0,13.9,40,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.1467,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0.0217,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0.0017,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0017,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"opaleye, adult",Girella nigricans,Inside,TRUE,0.0033,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0.0017,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"senorita, adult",Oxyjulis californica,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2001,2001-08-27,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0,9.4,60,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.015,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0017,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"opaleye, adult",Girella nigricans,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"senorita, adult",Oxyjulis californica,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0.0333,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2002,2002-09-10,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0,22,5,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0033,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"opaleye, adult",Girella nigricans,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"senorita, adult",Oxyjulis californica,Inside,TRUE,0.0017,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2003,2003-08-19,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0,10,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0.0017,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"opaleye, adult",Girella nigricans,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"senorita, adult",Oxyjulis californica,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2004,2004-09-13,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0,18,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"black surfperch, juvenile",Embiotoca jacksoni,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"blacksmith, adult",Chromis punctipinnis,Inside,TRUE,0.0033,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"blacksmith, juvenile",Chromis punctipinnis,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"blue rockfish, adult",Sebastes mystinus,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"blue rockfish, juvenile",Sebastes mystinus,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"California sheephead, female",Semicossyphus pulcher,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"California sheephead, juvenile",Semicossyphus pulcher,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"California sheephead, male",Semicossyphus pulcher,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"garibaldi, adult",Hypsypops rubicundus,Inside,TRUE,0.0017,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"garibaldi, juvenile",Hypsypops rubicundus,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"kelp bass, adult",Paralabrax clathratus,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"kelp bass, juvenile",Paralabrax clathratus,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"kelp rockfish, adult",Sebastes atrovirens,Inside,TRUE,0.0017,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"olive rockfish, adult",Sebastes serranoides,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"olive rockfish, juvenile",Sebastes serranoides,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"opaleye, adult",Girella nigricans,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"opaleye, juvenile",Girella nigricans,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"pile perch, adult",Rhacochilus vacca,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"pile perch, juvenile",Rhacochilus vacca,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"rock wrasse, female",Halichoeres semicinctus,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"rock wrasse, male",Halichoeres semicinctus,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"senorita, adult",Oxyjulis californica,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"senorita, juvenile",Oxyjulis californica,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"striped surfperch, adult",Embiotoca lateralis,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,2005-05-19,"striped surfperch, juvenile",Embiotoca lateralis,Inside,TRUE,0,15,10,43.09
14,SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,2006-05-24,"black surfperch, adult",Embiotoca jacksoni,Inside,TRUE,0,13.8,15,43.09
